StudentID,Age,Gender,ParentalEducation,StudyTimeWeekly,StudyTimeWeeklyCategory,Absences,AbsencesCategory,Tutoring,ParentalSupport,ExtracurricularCategory,Extracurricular,Sports,Music,Volunteering,Year Level,Previous Grades,GPA,GradeClassCategory,GradeCategory,GradeClass,Subject
2804,18,1,0,6.656367222,2,12,2,0,4,0,0,0,0,0,3,2.595205827,2.49968118,3,1,3,3
2805,15,0,1,15.09745058,1,25,2,1,2,0,1,0,0,0,2,1.046763051,0.8952499803,4,3,4,3
2806,17,0,2,12.97390085,1,27,2,0,3,0,1,0,1,0,3,0.8204014518,0.7742848136,4,4,4,1
2807,18,0,2,12.74890757,1,7,1,1,3,1,0,1,0,0,3,2.973329011,3.014802534,1,0,1,3
2808,15,0,1,11.06855402,0,14,2,0,3,1,0,0,0,0,1,1.625835502,1.821442174,4,2,4,1
2809,18,1,1,0.2277933618,2,5,0,0,4,0,0,0,0,0,4,2.09102461,2.543009095,2,1,2,3
2810,16,1,3,13.93014367,1,26,2,0,1,0,1,0,0,0,2,0.7180225885,0.6454543802,4,4,4,1
2811,16,1,2,7.520835822,2,5,0,0,0,0,0,0,0,0,1,2.885824041,2.631367841,2,1,2,2
2812,15,1,1,18.8521942,2,3,0,0,0,0,1,0,0,0,3,2.405167059,2.712420466,2,1,2,3
2813,17,1,1,16.35969542,1,10,1,0,3,0,0,1,0,0,2,2.583218505,2.672755461,2,1,2,1
2814,15,1,1,11.75388939,0,20,2,0,4,1,0,0,1,0,3,1.966195769,1.714811785,4,2,4,3
2815,18,1,3,5.043639636,0,29,2,1,2,1,1,0,0,0,3,0.247691269,0.2109791787,4,4,4,1
2816,17,1,2,4.074347866,1,17,2,0,3,0,1,0,0,0,2,1.867201026,1.859071573,4,2,4,2
2817,16,1,2,6.807696754,1,2,0,0,0,0,0,1,0,0,4,2.961909886,2.672866707,2,1,2,1
2818,17,1,2,9.531358872,0,2,0,0,1,1,1,0,0,0,3,2.667150839,2.719201157,2,1,2,1
2819,16,0,1,5.921310201,1,29,2,0,3,0,1,0,0,0,3,0.6285724654,0.7369928855,4,4,4,3
2820,17,1,3,10.29858991,0,11,1,1,0,0,1,0,0,0,2,1.939998531,2.295213478,3,1,3,3
2821,17,0,2,3.30740851,2,26,2,1,2,0,1,1,0,0,4,0.9982488873,0.8406909415,4,3,4,2
2822,17,0,1,19.55425626,0,20,2,1,3,1,0,1,0,0,1,2.455475891,2.131628504,3,2,3,1
2823,18,0,1,2.158491099,2,29,2,1,3,1,1,1,1,1,3,0.9742631722,0.9922965743,4,3,4,1
2824,18,0,2,18.63888279,2,20,2,0,2,1,1,1,0,0,3,1.187473341,1.451872243,4,2,4,3
2825,15,1,3,18.27156023,1,5,0,0,3,1,0,0,1,1,2,2.519449448,2.860396826,2,1,2,2
2826,15,0,1,10.50720964,2,20,2,0,2,1,0,0,0,0,1,1.14175208,1.182565054,4,3,4,1
2827,16,1,3,14.49820544,1,27,2,1,0,0,0,0,0,0,4,0.1069099465,0.1306542379,4,4,4,3
2828,18,1,2,8.720965959,1,5,0,1,3,0,1,0,0,0,4,3.396489024,3.362716215,1,0,1,3
2829,16,0,1,12.60069155,1,7,1,0,1,0,1,0,0,1,2,2.367217776,2.251847104,3,1,3,3
2830,15,1,0,6.811518748,0,14,2,0,0,1,0,1,0,0,4,1.612460061,1.688476384,4,2,4,1
2831,16,0,1,6.023180396,1,17,2,1,2,1,0,0,0,1,2,1.610772824,1.815401718,4,2,4,2
2832,15,0,2,11.56459572,1,19,2,0,3,1,0,0,0,0,4,1.245158689,1.494869559,4,2,4,2
2833,18,1,1,9.962593484,1,28,2,1,1,0,0,1,0,0,1,0,0,4,4,4,2
2834,17,1,1,11.59072738,0,15,2,0,0,1,0,0,0,1,2,1.679649028,1.571786434,4,2,4,3
2835,18,0,2,5.733211626,1,5,0,0,1,1,0,0,0,1,3,2.122597138,2.234685549,3,1,3,2
2836,16,1,2,7.339156636,0,27,2,0,2,1,1,0,0,0,2,0.464112564,0.5086565007,4,4,4,2
2837,16,1,1,1.677959213,0,20,2,0,2,0,0,0,0,0,3,0.6158109971,0.7016799102,4,4,4,3
2838,18,1,2,1.045527445,0,16,2,0,1,0,1,1,0,0,1,1.794241083,1.817789572,4,2,4,3
2839,18,0,2,5.069142593,0,8,1,0,3,1,0,0,0,0,3,2.569037251,2.337558462,3,1,3,1
2840,15,0,2,1.484937187,0,18,2,1,3,0,1,1,0,0,2,1.739741075,1.763324116,4,2,4,1
2841,16,1,3,2.075494173,2,17,2,0,3,1,0,0,0,0,2,1.790676421,1.580149839,4,2,4,3
2842,16,1,1,16.25856811,0,24,2,1,2,0,1,0,0,0,3,1.464958517,1.513660413,4,2,4,3
2843,18,1,3,0.7774739403,1,22,2,0,2,0,0,0,1,0,1,0.6492852535,0.5468398683,4,4,4,2
2844,17,1,2,13.17885588,0,4,0,1,2,1,0,0,0,0,4,3.023078145,3.112170722,1,0,1,2
2845,16,1,2,5.451154976,2,27,2,0,2,0,0,0,0,0,4,0.3492218386,0.3075940597,4,4,4,1
2846,17,0,2,17.43091361,1,5,0,0,0,0,0,0,0,0,4,2.050355697,2.22851143,3,1,3,3
2847,18,1,2,9.699845692,0,11,1,0,3,0,1,0,0,1,2,2.97142701,2.506415414,2,1,2,1
2848,18,0,1,6.111529187,1,10,1,0,2,1,0,0,0,0,4,1.713531185,1.977538044,4,2,4,1
2849,15,1,2,10.35277871,1,15,2,1,1,0,1,0,0,0,1,2.773983894,2.340811013,3,1,3,3
2850,16,0,2,7.639160381,1,19,2,0,1,0,0,0,0,1,2,1.048085864,1.26112824,4,3,4,3
2851,17,1,2,11.28602129,0,16,2,0,1,1,1,0,1,0,3,1.931071947,1.783001896,4,2,4,2
2852,15,0,1,2.290657367,2,19,2,1,4,1,0,0,0,0,3,1.204204859,1.501240092,4,2,4,1
2853,16,1,3,19.93981006,1,8,1,0,1,0,0,1,0,1,3,1.838774368,2.239253985,3,1,3,3
2854,15,0,2,8.511117554,1,0,0,1,3,1,0,1,0,0,2,4.58533407,3.823801328,0,0,0,3
2855,18,0,0,6.964612794,2,25,2,0,2,1,1,1,0,1,4,1.040865382,0.8952618051,4,3,4,2
2856,16,0,2,14.20419697,1,2,0,1,3,1,0,1,0,0,3,3.044670436,3.532640383,0,0,0,2
2857,15,0,2,7.27798813,2,20,2,0,2,1,0,0,0,0,3,0.908708397,1.022641734,4,3,4,1
2858,15,0,2,16.6654861,1,22,2,1,4,0,0,0,0,0,3,1.902187497,1.960538709,4,2,4,1
2859,17,0,2,9.085414487,2,8,1,0,1,0,0,1,1,0,1,3.06457543,2.745491801,2,1,2,1
2860,15,1,3,14.39116827,0,21,2,0,2,1,0,0,1,1,3,1.507187812,1.554112899,4,2,4,3
2861,16,0,1,2.149064329,2,18,2,0,1,1,0,0,0,0,1,0.7214887251,0.7068253463,4,4,4,2
2862,16,1,2,16.92238371,2,12,2,0,2,0,1,1,0,0,2,2.917072721,2.823600085,2,1,2,1
2863,17,1,3,14.71435974,0,22,2,0,2,1,1,0,1,0,3,1.444114942,1.293408827,4,3,4,1
2864,16,1,3,4.234335569,0,13,2,0,3,1,1,0,0,0,4,1.896420531,2.126276926,3,2,3,2
2865,18,1,2,2.905720195,0,19,2,0,2,0,0,0,0,0,2,0.9771676502,1.112671201,4,3,4,2
2866,16,1,3,6.325846975,2,18,2,1,0,0,0,0,1,0,1,1.510054428,1.261587709,4,3,4,2
2867,16,0,0,19.52141172,0,29,2,0,3,1,1,1,0,0,2,0.8829593065,1.078485135,4,3,4,1
2868,15,0,3,5.136631491,1,22,2,1,2,1,0,0,0,1,2,0.5922412612,0.6754583905,4,4,4,3
2869,15,0,1,9.122544179,0,26,2,0,1,1,0,1,1,0,1,0.5503473182,0.6854728697,4,4,4,2
2870,16,1,1,0.6004045143,1,26,2,0,4,1,1,1,1,0,2,0.9765940593,1.020926365,4,3,4,3
2871,17,0,1,7.944550591,1,6,1,1,4,1,0,0,0,0,3,3.216913061,3.427620858,1,0,1,3
2872,15,0,2,11.42640031,2,3,0,1,3,0,0,0,0,0,4,3.410334858,3.248572792,1,0,1,2
2873,17,0,1,19.06249225,1,11,1,0,3,0,0,0,0,0,3,1.993027365,2.278951505,3,1,3,3
2874,16,0,1,10.3347209,2,22,2,0,0,0,0,1,0,0,2,0.7038190936,0.8330790225,4,3,4,3
2875,16,0,1,16.38214652,1,26,2,0,4,1,0,0,0,0,4,0.8041283469,0.8570927944,4,3,4,1
2876,18,1,1,10.94255285,0,13,2,0,2,0,0,1,0,0,2,2.047190179,1.744497663,4,2,4,1
2877,15,0,2,0.8157002687,0,1,0,0,1,1,0,0,1,1,4,3.083758773,2.806877505,2,1,2,1
2878,16,1,2,6.300165504,1,0,0,0,3,1,1,0,1,0,3,3.415249711,3.490543307,1,0,1,2
2879,18,1,1,11.51099016,2,27,2,0,1,1,0,1,0,0,4,0.7276824959,0.6939648519,4,4,4,1
2880,15,1,2,19.01187932,2,17,2,0,2,1,1,0,0,0,4,2.166138791,2.161558737,3,2,3,1
2881,16,1,3,17.1826072,0,19,2,1,1,0,0,0,0,0,4,1.527317973,1.893344472,4,2,4,1
2882,16,1,2,4.567112284,0,7,1,1,2,0,1,0,1,0,4,2.659073913,2.882958071,2,1,2,3
2883,15,0,1,4.4021966,0,2,0,0,2,1,1,1,0,1,4,3.158859105,3.270373861,1,0,1,2
2884,15,0,2,4.023459342,2,25,2,0,2,1,1,1,1,0,3,1.21295624,1.0270156,4,3,4,1
2885,15,0,1,18.44997793,2,5,0,0,0,1,1,1,0,1,4,2.781670762,2.489668902,3,1,3,1
2886,16,1,1,17.05332306,2,21,2,1,2,1,0,0,0,0,3,1.76004199,1.708798771,4,2,4,2
2887,16,0,1,15.49766865,1,12,2,0,2,0,0,0,1,0,1,2.518466688,2.324093257,3,1,3,2
2888,18,0,3,7.854702284,1,8,1,0,1,1,0,0,0,0,3,2.378202555,2.197491146,3,2,3,2
2889,17,1,1,10.08761409,1,8,1,0,4,0,0,0,0,1,4,2.211197378,2.5001133,2,1,2,2
2890,15,1,0,9.286634896,0,19,2,0,2,1,0,0,0,0,4,1.217994495,1.050005852,4,3,4,1
2891,16,1,1,5.067962151,1,8,1,0,3,0,0,0,1,1,4,2.572234855,2.438440919,3,1,3,1
2892,16,1,3,10.10056092,0,14,2,1,1,1,0,0,0,0,2,2.13509264,1.914601844,4,2,4,2
2893,15,0,2,0.6099309571,0,12,2,0,2,0,1,1,0,0,4,1.872060781,1.62783713,4,2,4,2
2894,17,1,1,2.63620747,2,21,2,0,1,1,1,1,0,0,4,0.9918997285,1.069524152,4,3,4,3
2895,15,1,2,17.73179192,2,15,2,0,2,1,0,1,0,0,4,1.96130801,2.369652313,3,1,3,3
2896,17,0,2,15.03359534,1,1,0,0,1,1,0,0,0,0,3,2.727855212,2.974740695,2,1,2,2
2897,16,0,2,8.457368181,1,25,2,0,2,0,1,0,0,0,4,0.3298357454,0.357808892,4,4,4,3
2898,17,1,1,10.34300725,1,13,2,0,2,0,0,0,1,1,4,1.569509208,1.92255149,4,2,4,1
2899,18,0,3,7.399977719,2,26,2,0,1,1,0,0,0,0,3,0.3494739605,0.3309669077,4,4,4,3
2900,16,1,1,14.81559734,2,5,0,1,3,0,0,0,0,1,3,3.221156723,3.219685483,1,0,1,2
2901,18,1,2,15.68374358,2,1,0,1,4,1,0,1,0,0,3,3.610355295,3.951459951,0,0,0,1
2902,15,0,0,15.2657038,2,7,1,0,1,1,0,0,0,0,2,3.248784801,2.795210553,2,1,2,3
2903,15,0,1,14.4522345,0,3,0,1,3,0,1,0,0,0,2,3.419477031,3.561743268,0,0,0,3
2904,15,1,1,4.090086774,1,20,2,1,3,0,0,0,0,0,1,1.532268044,1.361088227,4,3,4,3
2905,17,1,2,6.759399585,1,23,2,0,2,0,0,0,1,0,4,0.6750430961,0.7389589821,4,4,4,2
2906,16,1,0,9.3969087,0,13,2,0,3,1,1,0,0,1,3,2.336426459,2.320772544,3,1,3,2
2907,15,0,2,6.615859829,2,10,1,0,4,1,1,0,0,0,3,3.114330578,2.837891418,2,1,2,1
2908,15,1,1,15.098804,0,23,2,0,2,0,0,0,0,1,2,0.8802140499,0.8273394905,4,3,4,1
2909,16,1,2,6.587070485,0,27,2,1,3,1,1,0,0,1,2,0.9506753989,0.8758837048,4,3,4,3
2910,15,1,3,2.764641736,1,13,2,0,3,1,1,0,0,0,4,1.664928361,1.467968316,4,2,4,3
2911,18,1,2,7.980809041,2,11,1,0,2,0,1,0,1,0,4,1.906600299,2.122102757,3,2,3,3
2912,16,1,2,19.59828866,0,15,2,0,2,1,1,0,0,0,4,2.309720087,2.481813409,3,1,3,3
2913,16,0,2,4.517628259,1,5,0,0,4,0,1,0,0,0,4,2.777885668,2.876083673,2,1,2,2
2914,16,1,1,12.24317318,1,19,2,0,3,0,0,1,0,0,1,1.360790343,1.662692199,4,2,4,2
2915,18,1,3,8.659460997,0,0,0,0,1,1,1,0,0,0,1,3.069562659,2.964058726,2,1,2,2
2916,16,1,1,1.420491353,1,11,1,0,1,0,1,0,1,0,1,1.822405186,2.032178463,3,2,3,3
2917,18,1,2,9.75753212,2,6,1,1,4,1,0,1,0,0,1,3.144604168,3.207819245,1,0,1,1
2918,16,0,2,14.04328657,1,7,1,1,0,1,0,0,0,0,3,2.910696679,2.553484846,2,1,2,1
2919,17,0,1,10.26439952,2,8,1,1,3,0,1,1,0,0,3,3.482992159,3.128858646,1,0,1,1
2920,15,0,1,17.44212127,0,1,0,1,1,1,1,1,0,0,4,4.069482941,4,0,0,0,3
2921,17,1,2,5.778740333,0,16,2,1,0,1,0,0,0,1,4,1.606765258,1.357062701,4,3,4,2
2922,15,1,3,1.724983426,2,19,2,0,0,1,0,1,0,0,4,0.8060644777,0.684887998,4,4,4,2
2923,18,0,3,18.73131223,1,12,2,0,2,1,1,0,0,0,3,2.239273155,2.234696287,3,1,3,1
2924,17,0,2,7.563926991,1,4,0,0,0,0,0,0,0,1,4,2.292933174,1.953200561,4,2,4,3
2925,16,0,2,11.52811103,2,9,1,0,2,1,0,1,0,0,4,2.528800121,2.470924003,3,1,3,2
2926,15,1,3,15.84006252,0,11,1,0,3,1,0,1,0,0,2,2.343279242,2.512488759,2,1,2,3
2927,15,1,0,6.486273278,2,16,2,1,2,1,0,0,1,0,3,2.07510777,2.097251578,3,2,3,1
2928,17,0,1,14.32329076,0,20,2,0,3,1,1,0,0,1,1,1.459963087,1.345131463,4,3,4,3
2929,18,0,2,2.708376996,0,5,0,0,2,1,0,0,0,1,1,2.278829683,2.241727972,3,1,3,2
2930,17,0,3,5.825874944,0,2,0,0,2,1,0,0,0,0,2,2.44489056,2.637348955,2,1,2,1
2931,18,1,3,2.894212723,2,27,2,0,2,0,0,0,1,0,1,0.2788912009,0.2861100389,4,4,4,1
2932,18,1,2,16.22461117,0,14,2,1,2,1,0,1,0,0,3,2.125758758,2.084547707,3,2,3,3
2933,15,1,0,4.452984705,2,6,1,0,4,1,1,0,0,0,2,3.243474259,2.777885894,2,1,2,3
2934,17,0,2,14.34807111,2,29,2,0,3,0,0,0,0,0,4,0.4676676387,0.4841831958,4,4,4,2
2935,17,0,1,18.86596794,1,5,0,0,2,0,0,0,0,0,1,2.915678212,2.875735286,2,1,2,2
2936,18,1,1,10.55544418,1,3,0,1,3,0,0,0,0,0,4,2.86958625,3.471337214,1,0,1,1
2937,17,0,2,10.80058385,1,18,2,0,2,0,0,0,0,0,1,1.132910145,1.318074459,4,3,4,1
2938,16,1,0,9.220671362,0,4,0,0,1,0,1,0,0,0,2,2.424523542,2.715908932,2,1,2,1
2939,16,0,3,6.517802868,1,2,0,1,2,0,0,1,0,0,2,3.472789639,3.474561845,1,0,1,1
2940,17,0,2,9.513100618,1,25,2,0,3,1,1,0,0,0,1,0.9438903316,0.9349429909,4,3,4,3
2941,17,0,2,12.05615065,2,24,2,0,2,0,0,0,0,1,2,0.4712443794,0.5185224297,4,4,4,3
2942,18,0,0,19.71983144,2,8,1,0,3,1,0,1,0,0,3,2.550153149,2.726094629,2,1,2,1
2943,16,1,1,18.75529119,2,5,0,1,2,1,1,0,0,0,4,2.982265487,3.09906465,1,0,1,2
2944,16,0,0,17.24305917,2,12,2,0,2,0,1,0,0,0,4,2.430450479,2.073545292,3,2,3,1
2945,15,1,4,17.78261071,1,26,2,0,4,0,1,1,1,0,3,1.628201662,1.983133992,4,2,4,2
2946,18,1,3,9.356983666,1,21,2,0,2,1,0,0,0,0,1,0.7510772492,0.7662736792,4,4,4,2
2947,15,1,2,13.14888654,2,27,2,0,3,0,0,0,0,0,1,0.6283559543,0.6361329335,4,4,4,3
2948,16,0,1,17.90133446,1,29,2,0,3,0,1,1,1,0,2,1.257807516,1.148033413,4,3,4,3
2949,18,1,3,7.8590153,2,19,2,0,4,1,0,1,1,0,3,1.839005339,1.75040468,4,2,4,1
2950,17,1,1,19.23524957,1,3,0,0,0,1,1,0,0,0,4,3.200194446,2.821108107,2,1,2,1
2951,18,1,1,8.315721241,1,1,0,0,1,0,1,0,1,1,3,3.450523218,3.240512074,1,0,1,1
2952,17,0,2,12.02165331,2,25,2,0,3,1,1,0,0,0,1,0.8079426906,0.7058616314,4,4,4,1
2953,17,0,3,14.19609427,2,3,0,0,2,0,1,0,0,0,2,2.470872011,2.912722178,2,1,2,3
2954,18,1,0,19.01184026,0,7,1,0,2,0,0,0,0,0,2,3.148834509,2.894723042,2,1,2,3
2955,17,0,1,4.892325481,2,12,2,0,1,0,1,1,0,0,3,1.987813715,1.777279849,4,2,4,3
2956,15,1,3,14.92261956,1,9,1,0,1,1,0,0,0,1,4,2.08111202,2.457187515,3,1,3,3
2957,16,1,1,10.41631172,0,17,2,1,2,1,0,0,0,0,4,2.073112187,1.939076537,4,2,4,2
2958,17,0,1,5.371142812,2,8,1,0,1,0,0,0,0,0,1,2.369879317,2.291686152,3,1,3,2
2959,15,1,2,15.5321368,1,29,2,0,1,0,0,1,0,0,2,0.4824819773,0.5847407289,4,4,4,2
2960,17,0,3,11.0444456,1,0,0,0,0,1,1,0,1,1,2,2.782467705,2.90546616,2,1,2,3
2961,16,0,2,13.21947641,0,12,2,0,1,1,1,0,0,0,4,1.597434473,1.738942134,4,2,4,2
2962,15,1,4,6.458021372,1,17,2,1,3,0,0,1,0,0,3,1.815567253,1.669807052,4,2,4,2
2963,16,0,2,9.625479037,1,14,2,0,3,1,0,0,0,0,4,1.92684456,1.648288922,4,2,4,3
2964,16,0,0,12.34708502,1,1,0,0,0,0,1,0,0,1,4,2.959364458,2.71039131,2,1,2,2
2965,15,1,4,8.098216285,0,10,1,0,1,1,1,0,0,0,2,1.624111587,1.956169126,4,2,4,3
2966,15,1,2,3.967450797,2,28,2,0,2,0,1,1,0,0,4,0.5428090273,0.6729361978,4,4,4,3
2967,15,0,1,19.23280985,1,13,2,0,2,1,1,1,0,0,1,2.791360771,2.607172929,2,1,2,1
2968,18,0,2,10.2293508,2,21,2,0,3,1,1,0,1,0,1,1.407903321,1.5660205,4,2,4,3
2969,15,1,1,14.67840741,1,14,2,1,3,1,0,0,0,0,4,1.968106547,2.197394592,3,2,3,2
2970,15,0,0,8.220943871,1,13,2,1,3,0,1,0,0,0,3,1.959892579,2.332971817,3,1,3,2
2971,15,0,0,7.102635281,1,15,2,0,2,0,1,0,0,0,3,1.424455932,1.773293697,4,2,4,3
2972,15,0,2,8.143285969,1,22,2,0,2,0,1,1,0,1,4,1.094765636,1.149649627,4,3,4,1
2973,17,0,3,8.183932876,1,28,2,1,3,1,0,0,0,0,1,0.9340154319,0.840985451,4,3,4,2
2974,18,0,2,10.88360232,1,14,2,0,0,0,1,1,0,0,3,1.252353321,1.563574034,4,2,4,1
2975,16,0,4,10.8693974,1,18,2,0,0,1,0,0,0,0,1,0.7920852321,0.8707134779,4,3,4,3
2976,15,0,1,9.943076318,0,26,2,1,0,0,0,1,1,0,3,0.5139095022,0.6131659882,4,4,4,2
2977,17,1,1,2.695715698,1,8,1,0,2,1,1,1,0,0,2,2.451085588,2.572391709,2,1,2,1
2978,17,1,1,9.92150957,0,4,0,0,1,1,0,0,0,0,2,2.106325657,2.307596623,3,1,3,3
2979,17,1,1,3.382078008,0,4,0,0,1,0,0,0,1,0,4,2.184749743,2.318046521,3,1,3,1
2980,16,1,1,2.522715726,2,10,1,0,3,1,1,0,0,0,4,2.677707215,2.310557286,3,1,3,3
2981,15,1,2,18.65291435,1,27,2,1,4,0,1,1,1,1,4,1.702832864,1.585820037,4,2,4,3
2982,18,0,3,12.09900026,1,19,2,0,1,1,1,0,1,0,4,1.449200465,1.63061374,4,2,4,3
2983,18,0,4,13.18980116,1,24,2,1,2,1,0,1,1,0,1,1.515892285,1.5586322,4,2,4,2
2984,17,0,1,8.035873407,2,23,2,0,1,1,1,0,0,0,2,0.6126306095,0.6835053014,4,4,4,1
2985,16,0,3,18.17961784,1,27,2,0,4,0,0,0,0,0,2,1.131483875,0.9709123788,4,3,4,2
2986,16,1,1,12.75860979,2,3,0,0,1,0,1,0,0,1,4,3.86666749,3.344626675,1,0,1,1
2987,16,0,1,15.38339739,1,19,2,0,3,1,0,1,0,0,1,1.594636838,1.885916652,4,2,4,3
2988,18,0,3,7.371249381,2,17,2,0,1,1,1,0,0,0,2,1.523673001,1.469964557,4,2,4,3
2989,17,1,2,19.20023762,2,24,2,0,3,0,0,0,0,0,1,1.369341733,1.436375445,4,2,4,3
2990,15,0,1,16.4092258,2,2,0,1,1,0,1,1,0,0,1,3.034144632,3.399542858,1,0,1,3
2991,18,0,2,17.07896926,0,3,0,1,1,1,0,1,0,0,4,2.897318574,3.563535791,0,0,0,2
2992,17,1,1,3.443885349,0,13,2,0,1,1,1,1,1,0,4,2.321699393,2.07443875,3,2,3,1
2993,17,0,2,5.419264157,0,6,1,0,1,1,0,0,0,0,4,2.434672281,2.504005287,2,1,2,1
2994,15,0,2,5.712531994,0,25,2,1,3,0,1,0,0,0,3,0.7842245681,0.9669488068,4,3,4,3
2995,15,0,4,5.418184465,2,7,1,0,3,0,0,0,0,0,4,2.221971738,2.691044205,2,1,2,3
2996,15,0,0,17.10816324,0,23,2,0,2,0,0,1,0,0,4,0.9063935187,0.8647850839,4,3,4,1
2997,16,0,1,0.6376959042,0,15,2,1,4,1,1,0,0,0,4,2.182116848,1.993952453,4,2,4,2
2998,15,1,2,1.52199978,0,19,2,0,2,0,1,0,0,0,1,1.213205469,1.20017972,4,3,4,1
2999,17,1,2,5.478297413,0,14,2,0,4,0,0,1,0,0,2,1.859092026,2.195712898,3,2,3,2
3000,15,1,1,3.997459493,0,6,1,0,1,1,0,0,1,0,3,1.692095394,1.901266524,4,2,4,2
3001,17,1,2,4.637192278,2,25,2,0,4,1,1,0,1,0,3,0.7646515297,0.8399765237,4,3,4,3
3002,18,1,3,15.95886379,1,16,2,0,0,1,1,0,0,1,3,1.507295509,1.362043769,4,3,4,3
3003,16,1,3,11.26253188,0,21,2,0,2,1,0,0,0,0,4,0.8761153288,0.8507438645,4,3,4,3
3004,18,0,3,0.1154132259,1,21,2,1,2,0,1,0,0,0,2,0.8900033596,1.003365306,4,3,4,3
3005,18,1,3,8.586455314,1,21,2,0,2,0,1,1,0,0,2,1.397547497,1.390539698,4,3,4,1
3006,17,1,2,8.157698537,0,11,1,0,2,1,0,1,0,1,3,2.085133739,2.439981326,3,1,3,3
3007,18,0,3,2.278905389,2,17,2,0,2,1,0,0,1,0,4,1.12251112,1.243311716,4,3,4,2
3008,17,0,1,13.52283577,2,23,2,1,4,1,1,0,0,0,4,1.813341664,1.964846656,4,2,4,2
3009,15,1,1,14.04194377,2,13,2,1,4,0,1,0,0,0,2,3.01309403,2.688229331,2,1,2,1
3010,15,0,1,14.41786438,2,14,2,1,4,0,1,1,0,0,1,2.775576073,2.739701667,2,1,2,3
3011,17,1,2,14.56941891,0,14,2,0,4,1,0,0,1,0,1,2.014636955,2.496121936,3,1,3,3
3012,15,0,1,0.001056538646,2,4,0,1,3,1,0,1,0,0,2,2.394232323,2.968807133,2,1,2,2
3013,16,1,4,19.07841608,2,15,2,0,4,1,0,1,0,0,4,2.148502334,2.215944169,3,1,3,1
3014,18,0,1,16.28417534,2,4,0,0,3,1,1,0,0,0,3,3.531347139,3.503743265,0,0,0,3
3015,16,0,0,18.07963393,0,1,0,0,2,0,0,0,1,0,1,3.948288939,3.384729472,1,0,1,2
3016,18,1,2,0.3128659061,2,19,2,0,3,1,0,0,0,0,1,1.666760483,1.41760401,4,2,4,3
3017,15,1,0,18.67717592,2,27,2,1,4,0,0,0,0,0,2,0.9478537413,1.139337063,4,3,4,1
3018,16,1,1,16.19577057,2,24,2,0,3,0,0,0,0,0,1,0.7037311673,0.7695898642,4,4,4,3
3019,15,1,1,16.74438286,0,8,1,0,2,0,0,0,0,0,3,2.098133576,2.348443454,3,1,3,3
3020,18,1,2,1.865747694,2,21,2,0,0,0,0,0,0,1,2,0.3781743768,0.3218314297,4,4,4,3
3021,17,0,2,14.77556058,2,26,2,0,3,1,1,0,1,0,4,0.9829334981,1.124137186,4,3,4,3
3022,17,1,2,19.19833379,2,8,1,0,4,1,0,0,0,0,2,3.06668433,2.717096954,2,1,2,2
3023,16,1,2,13.57094683,1,3,0,0,2,0,0,0,0,0,4,2.621885045,2.65654078,2,1,2,2
3024,15,0,2,11.41122809,2,14,2,0,1,0,0,0,0,0,2,1.406858295,1.527748066,4,2,4,1
3025,15,0,1,18.91259355,1,10,1,0,2,0,0,1,1,0,2,3.054574151,2.735672949,2,1,2,2
3026,16,1,1,8.858742435,1,0,0,1,2,1,0,1,1,0,2,3.991227464,3.748102281,0,0,0,3
3027,17,0,2,11.98587133,1,17,2,1,2,1,0,0,0,0,2,1.941979085,1.706212489,4,2,4,1
3028,18,0,0,9.52676587,2,28,2,1,3,0,0,0,0,0,2,0.9088943794,0.9590415229,4,3,4,2
3029,16,1,0,18.65692443,0,0,0,1,4,0,1,0,0,1,1,3.996044746,4,0,0,0,1
3030,18,0,2,1.521694535,1,7,1,0,3,1,0,0,0,0,4,2.04832489,1.858924856,4,2,4,3
3031,17,0,2,10.02239402,2,24,2,1,2,0,0,0,0,0,1,1.130396927,1.000775557,4,3,4,1
3032,15,1,1,13.73904883,2,15,2,0,4,0,1,1,0,0,1,2.203863998,2.413651873,3,1,3,1
3033,17,1,1,15.83813077,1,25,2,1,2,1,0,0,0,0,4,1.088871603,1.172191633,4,3,4,2
3034,16,0,3,11.66037295,2,27,2,0,1,0,1,0,0,0,1,0.2739672472,0.2759351001,4,4,4,1
3035,15,0,3,18.17835488,2,21,2,1,2,0,0,1,0,0,1,1.908082859,1.90764038,4,2,4,3
3036,16,1,2,18.83982894,0,17,2,0,3,1,0,0,1,0,3,2.100677074,2.018579782,3,2,3,3
3037,16,0,2,1.286384464,1,21,2,0,3,1,0,0,0,0,2,0.7536738136,0.9157121796,4,3,4,2
3038,17,0,2,8.047410791,0,8,1,0,4,0,1,1,0,0,4,3.317583595,3.12911664,1,0,1,2
3039,16,0,4,0.4691804344,0,11,1,0,2,1,0,0,0,0,2,2.232205012,1.945989188,4,2,4,3
3040,17,1,4,6.588333147,1,18,2,1,1,0,0,0,0,0,1,1.350430332,1.510058697,4,2,4,1
3041,15,0,1,10.73736436,2,24,2,0,0,0,0,1,0,0,3,0.1408019467,0.1530318117,4,4,4,3
3042,17,0,3,18.21589861,2,17,2,0,3,1,0,1,0,0,1,1.569623206,1.711984677,4,2,4,1
3043,15,1,1,16.93108645,0,26,2,1,3,1,1,1,0,0,2,1.333556353,1.419977099,4,2,4,2
3044,17,0,1,2.549994533,0,4,0,0,2,1,0,1,0,0,4,2.683068205,2.438731253,3,1,3,1
